rarity,id,name,image_url,appeal,skill,preawakened
N,145,Kurumi Mori,https://vignette.wikia.nocookie.net/aikatsu/images/5/53/Photokatsu_0145.png/revision/latest?cb=20160127094315,Pure Wink,Pop plus Appeal! (i),
N+,146,Kurumi Mori+,https://vignette.wikia.nocookie.net/aikatsu/images/a/a7/Photokatsu_0146.jpg/revision/latest?cb=20160213184743,Pure Wink,Pop plus Appeal! (i),
N,147,Anna Miyagawa,https://vignette.wikia.nocookie.net/aikatsu/images/1/12/Photokatsu_0147.jpg/revision/latest?cb=20160128123337,Pure Wink,Pop Aura UP! (i),
N+,148,Anna Miyagawa+,https://vignette.wikia.nocookie.net/aikatsu/images/d/dc/Photokatsu_0148.jpg/revision/latest?cb=20160213184707,Pure Wink,Pop Aura UP! (i),
N,149,Chiho Osanai,https://vignette.wikia.nocookie.net/aikatsu/images/8/8e/Photokatsu_0149.jpg/revision/latest?cb=20160127114340,Pure Wink,Pop Change (i),
N+,150,Chiho Osanai+,https://vignette.wikia.nocookie.net/aikatsu/images/8/83/Photokatsu_0150.jpg/revision/latest?cb=20160213184541,Pure Wink,Pop Change (i),
N,151,Miu Hanazuki,https://vignette.wikia.nocookie.net/aikatsu/images/e/ea/Photokatsu_0151.png/revision/latest?cb=20160127094432,Pure Wink,Pop plus Appeal! (i),
N+,152,Miu Hanazuki+,https://vignette.wikia.nocookie.net/aikatsu/images/a/ae/Photokatsu_0152.jpg/revision/latest?cb=20160214015429,Pure Wink,Pop plus Appeal! (i),
N,153,Yukari Mochizuki,https://vignette.wikia.nocookie.net/aikatsu/images/d/d7/Photokatsu_0153.jpg/revision/latest?cb=20160127114511,Pure Wink,Heartful Time (i),
N+,154,Yukari Mochizuki+,https://vignette.wikia.nocookie.net/aikatsu/images/6/6a/Photokatsu_0154.jpg/revision/latest?cb=20160213184558,Pure Wink,Heartful Time (i),
N,155,Saki Totsuka,https://vignette.wikia.nocookie.net/aikatsu/images/3/33/Photokatsu_0155.jpg/revision/latest?cb=20160128122824,Pure Wink,Pop Score UP! (i),
N+,156,Saki Totsuka+,https://vignette.wikia.nocookie.net/aikatsu/images/6/6d/Photokatsu_0156.jpg/revision/latest?cb=20160213184615,Pure Wink,Pop Score UP! (i),
N,157,Arisa Mizukoshi,https://vignette.wikia.nocookie.net/aikatsu/images/f/f0/Photokatsu_0157.jpg/revision/latest?cb=20160128122917,Pure Wink,Pop Score UP! (i),
N+,158,Arisa Mizukoshi+,https://vignette.wikia.nocookie.net/aikatsu/images/d/da/Photokatsu_0158.png/revision/latest?cb=20160202133257,Pure Wink,Pop Score UP! (i),
N,159,Rin Oikawa,https://vignette.wikia.nocookie.net/aikatsu/images/f/f6/Photokatsu_0159.jpg/revision/latest?cb=20160129035803,Pure Wink,Pop Aura UP! (i),
N+,160,Rin Oikawa+,https://vignette.wikia.nocookie.net/aikatsu/images/3/34/Photokatsu_0160.jpg/revision/latest?cb=20160213184724,Pure Wink,Pop Aura UP! (i),
N,161,Kasumi Uchida,https://vignette.wikia.nocookie.net/aikatsu/images/c/cd/Photokatsu_0161.jpg/revision/latest?cb=20160127115144,Pure Wink,Pop Aura UP! (i),
N+,162,Kasumi Uchida+,https://vignette.wikia.nocookie.net/aikatsu/images/7/76/Photokatsu_0162.jpg/revision/latest?cb=20160214015453,Pure Wink,Pop Aura UP! (i),
SR,163,"""The Tone of Black and Red"" Yurika Tōdō",https://vignette.wikia.nocookie.net/aikatsu/images/e/e7/Photokatsu_0163.png/revision/latest?cb=20160127110602,Clock Circus,Cool plus Appeal! (iii),
SR+,164,"""The Grand Blue Rose"" Yurika Tōdō+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e4/Photokatsu_0164.jpg/revision/latest?cb=20160202123123,Clock Circus,Cool plus Appeal! (iii),
SR,165,"""Sumire Colored Tale"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/0/0f/Photokatsu_0165.png/revision/latest?cb=20160127110817,Clock Circus,All Aura UP! (iii),
SR+,166,"""Sailor Style"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/6/6e/Photokatsu_0166.jpg/revision/latest?cb=20160202154202,Clock Circus,All Aura UP! (iii),
SR,167,"""Aikatsu! MF CP"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/c/ca/Photokatsu_0167.jpg/revision/latest?cb=20170325071734,Angel Arrow,Very Good Judge Shift,
SR+,168,"""Aikatsu! MF CP"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/8/85/Photokatsu_0168.jpg/revision/latest?cb=20170325072704,Angel Arrow,Very Good Judge Shift,
SR,169,"""Two As One"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/3/35/Photokatsu_0169.jpg/revision/latest?cb=20160205170049,Angel Arrow,Heartful Time (iii),
SR+,170,"""The Special Two"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/8/81/Photokatsu_0170.jpg/revision/latest?cb=20160209060245,Angel Arrow,Heartful Time (iii),
R,171,"""I'll leave the rest to you!"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/d/df/Photokatsu_0171.jpg/revision/latest?cb=20160206042358,Cool Flash,Cool plus Appeal! (ii),
R+,172,"""Rock Style"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/9/9e/Photokatsu_0172.jpg/revision/latest?cb=20160206230011,Cool Flash,Cool plus Appeal! (ii),
R,173,"""I'll leave the rest to you!"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/c/cb/Photokatsu_173.jpg/revision/latest?cb=20160130092521,Sexy Flash,Sexy Change (ii),
R+,174,"""Rock Style"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/1/15/Photokatsu_0174.jpg/revision/latest?cb=20160130135404,Sexy Flash,Sexy Change (ii),
PR,175,"""Let's Roll!"" Seira Otoshiro",https://vignette.wikia.nocookie.net/aikatsu/images/7/7e/Photokatsu_0175.jpg/revision/latest?cb=20160129044239,Premium Passion Beat,Aura plus Appeal! (iv),
PR+,176,"""Aiming for the Top!"" Seira Otoshiro+",https://vignette.wikia.nocookie.net/aikatsu/images/b/be/Photokatsu_0176.png/revision/latest?cb=20160621152821,Premium Passion Beat,Aura plus Appeal! (iv),
SR,177,"""Two As One"" Seira Otoshiro",https://vignette.wikia.nocookie.net/aikatsu/images/e/ed/Photokatsu_0177.jpg/revision/latest?cb=20160213181758,Passion Beat,Cool Change (iii),
SR+,178,"""The Special Two"" Seira Otoshiro+",https://vignette.wikia.nocookie.net/aikatsu/images/6/6a/Photokatsu_0178.jpg/revision/latest?cb=20160208151731,Passion Beat,Cool Change (iii),
SR,179,"""Magical Style"" Kī Saegusa",https://vignette.wikia.nocookie.net/aikatsu/images/c/ca/Photokatsu_0179.jpg/revision/latest?cb=20160201100930,Trick Toy Box,Pop Aura UP! (iii),
SR+,180,"""Marching Style"" Kī Saegusa+",https://vignette.wikia.nocookie.net/aikatsu/images/5/58/Photokatsu_0180.jpg/revision/latest?cb=20160309204721,Trick Toy Box,Pop Aura UP! (iii),
SR,181,"""Stone Charm"" Sora Kazesawa",https://vignette.wikia.nocookie.net/aikatsu/images/8/86/Photokatsu_0181.jpg/revision/latest?cb=20160131071552,Sky Oasis,Aura plus Appeal! (iii),
SR+,182,"""The Bohemian Who Weaves the Wind"" Sora Kazesawa+",https://vignette.wikia.nocookie.net/aikatsu/images/a/ad/Photokatsu_0182.jpg/revision/latest?cb=20160203033907,Sky Oasis,Aura plus Appeal! (iii),
SR,183,"""The Maiden of Ribbons"" Maria Himesato",https://vignette.wikia.nocookie.net/aikatsu/images/4/4a/Photokatsu_0183.jpg/revision/latest?cb=20160206042430,Around Bouquet,Cute Aura UP! (iii),
SR+,184,"""A Flower That Blooms in the Highlands"" Maria Himesato+",https://vignette.wikia.nocookie.net/aikatsu/images/0/08/Photokatsu_0184.jpg/revision/latest?cb=20160208014926,Around Bouquet,Cute Aura UP! (iii),
PR,185,"""Candy Maiden"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/3/3a/Photokatsu_0185.png/revision/latest?cb=20160407124041,Premium Candy Rainbow,All Aura UP! (iv),
PR+,186,"""A Slide of the Rainbow"" Otome Arisugawa+",https://vignette.wikia.nocookie.net/aikatsu/images/4/4d/Photokatsu_0186.jpg/revision/latest?cb=20160325060803,Premium Candy Rainbow,All Aura UP! (iv),
R,187,Nono Daichi,https://vignette.wikia.nocookie.net/aikatsu/images/9/9c/Photokatsu_0187.jpg/revision/latest?cb=20180723121846,Sexy Flash,Sexy plus Appeal! (ii),
R+,188,Nono Daichi+,https://vignette.wikia.nocookie.net/aikatsu/images/d/d8/Photokatsu_0188.jpg/revision/latest?cb=20160208143506,Sexy Flash,Sexy plus Appeal! (ii),
SR,189,"""Little Devil"" Lisa Shirakaba",https://vignette.wikia.nocookie.net/aikatsu/images/d/db/Photokatsu_0189.jpg/revision/latest?cb=20160621153041,Wicked Rouge,Aura plus Appeal! (iii),
SR+,190,"""Pretty Devil"" Lisa Shirakaba+",https://vignette.wikia.nocookie.net/aikatsu/images/8/8c/Photokatsu_0190.jpg/revision/latest?cb=20160216003815,Wicked Rouge,Aura plus Appeal! (iii),
R,191,Lisa Shirakaba,https://vignette.wikia.nocookie.net/aikatsu/images/3/3a/Photokatsu_0191.jpg/revision/latest?cb=20180723121906,Sexy Flash,Sexy Change (ii),
R+,192,Lisa Shirakaba+,https://vignette.wikia.nocookie.net/aikatsu/images/e/e1/Photokatsu_0192.jpg/revision/latest?cb=20160213131454,Sexy Flash,Sexy Change (ii),
SR,193,"""Choco and Solution"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/8/85/Photokatsu_0193.jpg/revision/latest?cb=20160208143745,Trick Toy Box,Pop Change (iii),
SR+,194,"""Sweet Chocolate"" Otome Arisugawa+",https://vignette.wikia.nocookie.net/aikatsu/images/2/29/Photokatsu_0194.jpg/revision/latest?cb=20160209144221,Candy Rainbow,Pop Change (iii),
PR,195,"""Choco and Solution"" Yurika Tōdō",https://vignette.wikia.nocookie.net/aikatsu/images/7/79/Ryeyef1etk0.jpg/revision/latest?cb=20160322013555,Premium Trick Toy Box,Perfect Combo!,
PR+,196,"""Sweet Chocolate"" Yurika Tōdō+",https://vignette.wikia.nocookie.net/aikatsu/images/1/1d/Photokatsu_0196.png/revision/latest?cb=20160322155359,Premium Clock Circus,Perfect Combo!,
SR,197,"""Choco and Mystery"" Kaede Ichinose",https://vignette.wikia.nocookie.net/aikatsu/images/1/14/Photokatsu_0197.png/revision/latest?cb=20160621153228,Trick Toy Box,Pop Change (iii),
SR+,198,"""Sweet Chocolate"" Kaede Ichinose+",https://vignette.wikia.nocookie.net/aikatsu/images/e/ea/Photokatsu_0198.png/revision/latest?cb=20160412155807,Trick Toy Box,Pop Change (iii),
SR,199,"""Choco and Solution"" Sakura Kitaōji",https://vignette.wikia.nocookie.net/aikatsu/images/f/f2/Photokatsu_0199.png/revision/latest?cb=20160208061033,Trick Toy Box,Very Good Tap Heart,
SR+,200,"""Sweet Chocolate"" Sakura Kitaōji+",https://vignette.wikia.nocookie.net/aikatsu/images/7/74/Photokatsu_0200.png/revision/latest?cb=20160209172606,Around Bouquet,Very Good Tap Heart,
SR,201,"""Choco and Solution"" Seira Otoshiro",https://vignette.wikia.nocookie.net/aikatsu/images/2/2c/Photokatsu_0201.jpg/revision/latest?cb=20160213133625,Trick Toy Box,Very Good Tap Heart,
SR+,202,"""Sweet Chocolate"" Seira Otoshiro+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e0/Photokatsu_0202.jpg/revision/latest?cb=20160213133308,Passion Beat,Very Good Tap Heart,
SR,203,"""Choco and Solution"" Kī Saegusa",https://vignette.wikia.nocookie.net/aikatsu/images/c/ca/Photokatsu_0203.png/revision/latest?cb=20160217094739,Trick Toy Box,Pop Score UP! (iii),
SR+,204,"""Sweet Chocolate"" Kī Saegusa+",https://vignette.wikia.nocookie.net/aikatsu/images/1/19/Photokatsu_0204.png/revision/latest?cb=20160523150540,Trick Toy Box,Pop Score UP! (iii),
R,205,"""Thank you Chocolates"" Sora Kazesawa",https://vignette.wikia.nocookie.net/aikatsu/images/6/6c/Photokatsu_0205.png/revision/latest?cb=20160208061107,Sexy Flash,Sexy Score UP!,
R+,206,"""Private Style"" Sora Kazesawa+",https://vignette.wikia.nocookie.net/aikatsu/images/2/24/Photokatsu_0206.jpg/revision/latest?cb=20160210010637,Sexy Flash,Sexy Score UP!,
R,207,"""Thank you Cookies"" Maria Himeasto",https://vignette.wikia.nocookie.net/aikatsu/images/3/3e/Photokatsu_0207.png/revision/latest?cb=20160208061135,Cute Flash,Cute Aura UP! (ii),
R+,208,"""Private Style"" Maria Himesato+",https://vignette.wikia.nocookie.net/aikatsu/images/3/3a/Photokatsu_0208.jpg/revision/latest?cb=20160208121203,Cute Flash,Cute Aura UP! (ii),
SR,209,"""Choco and Solution"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/b/ba/Photokatsu_0209.jpg/revision/latest?cb=20160218050009,Trick Toy Box,Very Good Combo!,
SR+,210,"""Sweet Chocolate"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/c/c6/Photokatsu_0210.jpg/revision/latest?cb=20160219053555,Dreaming Heart,Very Good Combo!,
R,211,"""Thank You Chocolates"" Hinaki Shinjō",https://vignette.wikia.nocookie.net/aikatsu/images/b/b5/Photokatsu_0211.jpg/revision/latest?cb=20160218045930,Pop Flash,Pop plus Appeal! (ii),
R+,212,"""Whip Chocolate"" Hinaki Shinjō+",https://vignette.wikia.nocookie.net/aikatsu/images/3/35/Photokatsu_0212.jpg/revision/latest?cb=20160218045950,Pop Flash,Pop plus Appeal! (ii),
SR,213,"""Choco and Solution"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/f/f2/Photokatsu_0213.jpg/revision/latest?cb=20160209123013,Trick Toy Box,Heartful Time (iii),
SR+,214,"""Sweet Chocolate"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/7/71/Photokatsu_0214.jpg/revision/latest?cb=20160213013752,Clock Circus,Heartful Time (iii),
R,215,"""Thank you Cookies"" Juri Kurebayashi",https://vignette.wikia.nocookie.net/aikatsu/images/7/7c/Photokatsu_0215.jpg/revision/latest?cb=20160209005918,Sexy Flash,Sexy plus Appeal! (ii),
R+,216,"""Private Style"" Juri Kurebayshi +",https://vignette.wikia.nocookie.net/aikatsu/images/3/36/Photokatsu_0216.jpg/revision/latest?cb=20160211051427,Sexy Flash,Sexy plus Appeal! (ii),
SR,217,"""Choco and Solution"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/9/9b/Photokatsu_0217.png/revision/latest?cb=20160216170526,Trick Toy Box,Very Good plus Appeal! (iii),
SR+,218,"""Sweet Chocolate"" Ichigo Hoshimiya +",https://vignette.wikia.nocookie.net/aikatsu/images/5/58/Photokatsu_0218.jpg/revision/latest?cb=20160215093240,Angel Arrow,Very Good plus Appeal! (iii),
SR,219,"""Choco and Solution"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/c/cc/Photokatsu_0219.png/revision/latest?cb=20160217094837,Trick Toy Box,Panel Strength (iii),
SR+,220,"""Sweet Chocolate"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/1/10/Photokatsu_0220.jpg/revision/latest?cb=20160215093301,Cosmo Showtime,Panel Strength (iii),
PR,221,"""Choco and Solution"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/1/17/Photokatsu_0221.jpg/revision/latest?cb=20160219145748,Premium Trick Toy Box,Perfect Judge Shift,
PR+,222,"""Sweet Chocolate"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/4/49/Photokatsu_0222.png/revision/latest?cb=20160412140635,Premium Butterfly Flip,Perfect Judge Shift,
SR,223,"""Pinky Fruits"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/f/fe/Photokatsu_0223.png/revision/latest?cb=20160308140756,Candy Rainbow,Pop Aura UP! (iii),
SR+,224,"""Feelings Above the Clouds"" Otome Arisugawa +",https://vignette.wikia.nocookie.net/aikatsu/images/f/f9/Photokatsu_0224.jpg/revision/latest?cb=20160424143510,Candy Rainbow,Pop Aura UP! (iii),
R,225,"""Marble Sugar"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/d/d9/Photokatsu_0225.jpg/revision/latest?cb=20160220042748,Pop Flash,Pop Aura UP! (ii),
R+,226,"""Finding a Rainbow"" Otome Arisugawa+",https://vignette.wikia.nocookie.net/aikatsu/images/8/80/Photokatsu_0226.jpg/revision/latest?cb=20160220121024,Pop Flash,Pop Aura UP! (ii),
SR,227,"""Pop Magic"" Kaede Ichinose",https://vignette.wikia.nocookie.net/aikatsu/images/e/e7/Photokatsu_0227.jpg/revision/latest?cb=20160622132834,Trick Toy Box,Pop Change (iii),
SR+,228,"""Magical Ribbon"" Kaede Ichinose+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0a/Photokatsu_0228.jpg/revision/latest?cb=20160622132717,Trick Toy Box,Pop Change (iii),
SR,229,"""Sweet Temptation"" Kī Saegusa",https://vignette.wikia.nocookie.net/aikatsu/images/f/f6/Photokatsu_0229.png/revision/latest?cb=20160412141152,Trick Toy Box,Pop Score UP! (iii),
SR+,230,"""Happy Wrapping"" Kī Saegusa+",https://vignette.wikia.nocookie.net/aikatsu/images/9/96/Photokatsu_0230.png/revision/latest?cb=20160226112918,Trick Toy Box,Pop Score UP! (iii),
PR,231,"""The Oceanside Angel"" Mikuru Natsuki",https://vignette.wikia.nocookie.net/aikatsu/images/f/f0/Photokatsu_0231.jpg/revision/latest?cb=20160220041111,Premium Cheerful Kiss,All Score UP! (iv),
PR+,232,"""Tropical Night"" Mikuru Natsuki+",https://vignette.wikia.nocookie.net/aikatsu/images/2/2d/Photokatsu_0232.png/revision/latest?cb=20160409204503,Premium Cheerful Kiss,All Score UP! (iv),
R,233,"""Orange Sugar"" Hinaki Shinjō",https://vignette.wikia.nocookie.net/aikatsu/images/9/9a/Photokatsu_0233.jpg/revision/latest?cb=20160621153548,Pop Flash,Pop Score UP! (ii),
R+,234,"""Casual Pop"" Hinaki Shinjō+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a7/Photokatsu_0234.jpg/revision/latest?cb=20160227071755,Pop Flash,Pop Score UP! (ii),
SR,235,"""Caramelize"" Kokone Kurisu",https://vignette.wikia.nocookie.net/aikatsu/images/0/05/Photokatsu_0235.jpg/revision/latest?cb=20160220042748,World Flight,Pop plus Appeal! (iii),
SR+,236,"""A Hundred- Mark Smile"" Kokone Kurisu+",https://vignette.wikia.nocookie.net/aikatsu/images/0/01/Photokatsu_0236.jpg/revision/latest?cb=20160220120901,World Flight,Pop plus Appeal! (iii),
R,237,"""Prisoner of the Hishi Mochi"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/7/7b/Photokatsu_0237.jpg/revision/latest?cb=20160309060444,Cute Flash,Cute plus Appeal! (ii),
R+,238,"""Kimono of the Spring Flowers・Peach"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/f/f9/Photokatsu_0238.jpg/revision/latest?cb=20160312065601,Cute Flash,Cute plus Appeal! (ii),
R,239,"""Looking for the Paper Lantern"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/3/34/Photokatsu_0239.jpg/revision/latest?cb=20160301033804,Sexy Flash,Sexy Aura UP! (ii),
R+,240,"""Kimono of the Spring Flowers・Purple"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/a/ad/Photokatsu_0240.jpg/revision/latest?cb=20160301033832,Sexy Flash,Sexy Aura UP! (ii),
SR,241,"""Five Court Musicians・Crismon"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/7/74/Photokatsu_0241.png/revision/latest?cb=20160302193829,Spring Shower,Sexy Score UP! (iii),
SR+,242,"""Tune of the Five Court Musicians・Taiko"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a0/Photokatsu_0242.jpg/revision/latest?cb=20160305000734,Hanakasa no Mai,Sexy Score UP! (iii),
SR,243,"""Three Court Ladies・Yellow"" Hinaki Shinjō",https://vignette.wikia.nocookie.net/aikatsu/images/3/31/Photokatsu_0243.jpg/revision/latest?cb=20160306123459,Spring Shower,Sexy Change (iii),
SR+,244,"""Merry of the Three Court Ladies"" Hinaki Shinjō+",https://vignette.wikia.nocookie.net/aikatsu/images/4/4a/Photokatsu_0244.jpg/revision/latest?cb=20160309052534,Hanakasa no Mai,Sexy Change (iii),
SR,245,"""Five Court Musicians・Peach"" Madoka Amahane",https://vignette.wikia.nocookie.net/aikatsu/images/8/8c/Photokatsu_0245.jpg/revision/latest?cb=20160309052213,Spring Shower,All Aura UP! (iii),
SR+,246,"""Tune of the Five Court Musicians・Taiko"" Madoka Amahane+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0f/Photokatsu_0246.png/revision/latest?cb=20160310110913,Hanakasa no Mai,All Aura UP! (iii),
SR,247,"""Three Court Ladies・ Blue"" Rin Kurosawa",https://vignette.wikia.nocookie.net/aikatsu/images/8/82/Photokatsu_0247.jpg/revision/latest?cb=20160308033514,Spring Shower,Sexy Aura UP! (iii),
SR+,248,"""Dignified of the Three Court Ladies"" Rin Kurosawa+",https://vignette.wikia.nocookie.net/aikatsu/images/0/03/Photokatsu_0248.jpg/revision/latest?cb=20160306121956,Hanakasa no Mai,Sexy Aura UP! (iii),
PR,249,"""The Elegant Hina-sama"" Miyabi Fujiwara",https://vignette.wikia.nocookie.net/aikatsu/images/d/d2/Photokatsu_0249.jpg/revision/latest?cb=20160309052026,Premium Hanakasa no Mai,Sexy plus Appeal! (iv),
PR+,250,"""Nadeshiko of the Cherry Blossoms"" Miyabi Fujiwara+",https://vignette.wikia.nocookie.net/aikatsu/images/9/97/Photokatsu_0250.png/revision/latest?cb=20160412144454,Premium Hanakasa no Mai,Sexy plus Appeal! (iv),
R,251,"""The Peach Blossoms that Adorns the Doll"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/1/12/Photokatsu_0251.jpg/revision/latest?cb=20160311154933,Cool Flash,Cool Score UP! (ii),
R+,252,"""Kimono of the Spring Flowers・ Blue"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/7/72/Photokatsu_0252.jpg/revision/latest?cb=20160312041849,Cool Flash,Cool Score UP! (ii),
R,253,"""Hiogi of the Cherry Blossoms in the Night"" Yurika Tōdō",https://vignette.wikia.nocookie.net/aikatsu/images/a/a2/Photokatsu_0253.jpg/revision/latest?cb=20160310101359,Cool Flash,Cool Aura UP! (ii),
